28870;10700;81900;0
29030;10600;82000;0
29110;10400;82000;0
29190;10400;82000;0
29350;10300;82000;0
29430;10100;82000;0
29590;10100;82000;0
29670;9900;82100;0
29830;9800;82100;0
29910;9700;82100;0
29990;9600;82100;0
30070;9500;82100;0
30150;9400;82100;0
30230;9300;82100;0
30310;9300;82200;0
30470;9200;82200;0
30550;9000;82200;0
30710;8900;82200;0
30790;8800;82200;0
30870;8700;82200;0
31030;8600;82300;0
31110;8500;82300;0
31270;8400;82300;0
31350;8200;82300;0
31430;8200;82300;0
31510;8100;82300;0
31670;8000;82400;0
31750;7800;82400;0
31910;7800;82400;0
31990;7600;82400;0
32070;7500;82400;0
32150;7400;82400;0
32230;7400;82500;0
32310;7300;82500;0
32390;7200;82500;0
32470;7100;82500;0
32630;7000;82500;0
32710;6900;82500;0
32870;6800;82500;0
32950;6700;82600;0
33110;6600;82600;0
33190;6400;82600;0
33270;6300;82600;0
33430;6300;82600;0
33510;6100;82700;0
33590;6000;82700;0
33740;5900;82700;0
33820;5800;82700;0
33900;5700;82700;0
34060;5600;82700;0
34140;5500;82800;0
34300;5400;82800;0
34380;5200;82800;0
34460;5200;82800;0
34620;5100;82800;0
34700;4900;82800;0
34780;4800;82900;0
34940;4800;82900;0
35020;4600;82900;0
35180;4500;82900;0
35260;4400;82900;0
35340;4300;82900;0
35500;4200;83000;0
35580;4000;83000;0
35660;4000;83000;0
35820;3900;83000;0
35900;3700;83000;0
35980;3700;83000;0
36140;3600;83100;0
36220;3400;83100;0
36380;3300;83100;0
36460;3200;83100;0
36620;3100;83100;0
36700;2900;83200;0
36780;2900;83200;0
36940;2800;83200;0
37020;2600;83200;0
37100;2600;83200;0
37260;2500;83200;0
37330;2300;83300;0
37410;2200;83300;0
37490;2200;83300;0
37650;2100;83300;0
37730;1900;83300;0
37800;1900;83300;0
37880;1800;83300;0
38030;1700;83400;0
38110;1600;83400;0
38180;1500;83400;0
38340;1400;83400;0
38410;1300;83400;0
38560;1200;83400;0
38630;1000;83500;0
38710;1000;83500;0
38850;900;83500;0
38920;700;83500;0
38990;700;83500;0
39140;600;83500;0
39210;500;83600;0
39350;400;83600;0
39410;300;83600;0
39480;200;83600;0
39620;100;83600;0
39690;0;83600;0
39820;-100;83700;0
39890;-200;83700;0
39950;-300;83700;0
40080;-300;83700;0
40150;-500;83700;0
40210;-500;83700;0
40340;-600;83700;0
40400;-700;83800;0
40460;-800;83800;0
40580;-800;83800;0
40640;-1000;83800;0
40700;-1000;83800;0
40820;-1100;83800;0
40880;-1200;83800;0
40940;-1300;83900;0
41050;-1300;83900;0
41110;-1400;83900;0
41160;-1500;83900;0
41270;-1500;83900;0
41330;-1600;83900;0
41440;-1700;83900;0
41490;-1800;84000;0
41540;-1900;84000;0
41640;-1900;84000;0
41690;-2000;84000;0
41740;-2100;84000;0
41790;-2100;84000;0
41840;-2200;84000;0
41940;-2200;84000;0
41990;-2300;84100;0
42030;-2300;84100;0
42130;-2400;84100;0
42170;-2500;84100;0
42260;-2500;84100;0
42300;-2600;84100;0
42390;-2700;84100;0
42430;-2700;84200;0
42470;-2800;84200;0
42560;-2800;84200;0
42600;-2900;84200;0
42670;-2900;84200;0
42710;-3000;84200;0
42750;-3000;84300;0
42790;-3100;84300;0
42820;-3100;84300;0
42860;-3200;84300;0
42900;-3200;84300;0
42930;-3200;84300;0
43000;-3300;84300;0
43030;-3300;84400;0
43100;-3400;84400;0
43130;-3400;84400;0
43200;-3400;84400;0
43230;-3500;84400;0
43290;-3500;84400;0
43320;-3600;84500;0
43380;-3600;84500;0
43410;-3700;84500;0
43470;-3700;84500;0
43500;-3800;84500;0
43560;-3800;84500;0
43590;-3800;84600;0
43650;-3900;84600;0
43680;-3900;84600;0
43740;-3900;84600;0
43770;-4000;84600;0
43820;-4000;84600;0
43850;-4000;84700;0
43910;-4100;84700;0
43940;-4100;84700;0
44000;-4100;84700;0
44030;-4200;84700;0
44090;-4200;84700;0
44120;-4200;84800;0
44170;-4300;84800;0
44200;-4300;84800;0
44260;-4300;84800;0
44300;-4400;84900;0
44380;-4400;84900;0
44420;-4400;84900;0
44490;-4500;84900;0
44530;-4500;85000;0
44600;-4500;85000;0
44630;-4500;85000;0
44700;-4600;85000;0
44740;-4600;85000;0
44800;-4600;85100;0
44840;-4600;85100;0
44900;-4700;85100;0
44940;-4700;85100;0
45000;-4700;85200;0
45040;-4700;85200;0
45100;-4800;85200;0
45140;-4800;85300;0
45200;-4800;85300;0
45240;-4800;85300;0
45300;-4800;85300;0
45320;-4900;85400;0
45370;-4900;85400;0
45390;-4900;85400;0
45440;-4900;85500;0
45470;-4900;85500;0
45510;-5000;85500;0
45540;-5000;85600;0
45560;-5000;85600;0
45590;-5000;85600;0
45610;-5000;85600;0
45660;-5000;85600;0
45680;-5000;85700;0
45700;-5000;85700;0
45730;-5000;85700;0
45750;-5100;85700;0
45780;-5100;85800;0
45800;-5100;85800;0
45850;-5100;85800;0
45870;-5100;85900;0
45890;-5100;85900;0
45920;-5100;85900;0
45960;-5100;85900;0
45990;-5100;86000;0
46040;-5100;86000;0
46060;-5100;86000;0
46110;-5100;86100;0
46130;-5100;86100;0
46180;-5200;86100;0
46200;-5200;86200;0
46250;-5200;86200;0
46270;-5200;86200;0
46320;-5200;86300;0
46340;-5200;86300;0
46360;-5200;86300;0
46390;-5200;86400;0
46410;-5200;86400;0
46430;-5200;86400;0
46460;-5200;86400;0
46500;-5200;86400;0
46520;-5200;86500;0
46550;-5200;86500;0
46570;-5200;86500;0
46620;-5200;86600;0
46640;-5200;86600;0
46690;-5200;86600;0
46710;-5200;86700;0
46730;-5200;86700;0
46780;-5200;86700;0
46820;-5200;86800;0
46850;-5200;86800;0
46890;-5200;86800;0
46920;-5200;86900;0
46960;-5200;86900;0
46980;-5200;87000;0
47030;-5200;87000;0
47050;-5200;87000;0
47100;-5200;87000;0
47120;-5200;87100;0
47170;-5200;87100;0
47190;-5200;87200;0
47240;-5200;87200;0
47260;-5200;87200;0
47280;-5200;87300;0
47310;-5200;87300;0
47350;-5200;87300;0
47380;-5200;87300;0
47420;-5200;87400;0
47450;-5200;87400;0
47490;-5200;87400;0
47520;-5200;87500;0
47560;-5200;87500;0
47590;-5300;87600;0
47610;-5300;87600;0
47630;-5300;87600;0
47650;-5300;87600;0
47680;-5300;87600;0
47700;-5300;87700;0
47720;-5300;87700;0
47750;-5300;87700;0
47770;-5300;87700;0
47790;-5300;87800;0
47820;-5300;87800;0
47860;-5300;87800;0
47890;-5300;87900;0
47930;-5300;87900;0
47960;-5300;87900;0
47980;-5300;87900;0
48000;-5300;88000;0
48020;-5300;88000;0
48050;-5300;88000;0
48070;-5300;88000;0
48090;-5300;88100;0
48120;-5300;88100;0
48140;-5300;88100;0
48160;-5300;88100;0
48190;-5300;88100;0
48210;-5300;88200;0
48230;-5300;88200;0
48250;-5300;88200;0
48300;-5300;88200;0
48320;-5300;88300;0
48370;-5300;88300;0
48390;-5400;88400;0
48410;-5400;88400;0
48440;-5400;88400;0
48480;-5400;88400;0
48510;-5400;88500;0
48550;-5400;88500;0
48570;-5400;88500;0
48600;-5400;88600;0
48620;-5400;88600;0
48640;-5400;88600;0
48660;-5400;88600;0
48690;-5400;88600;0
48710;-5400;88700;0
48730;-5400;88700;0
48780;-5500;88700;0
48800;-5500;88700;0
48850;-5500;88800;0
48870;-5500;88800;0
48910;-5500;88800;0
48930;-5500;88900;0
48960;-5500;88900;0
48980;-5500;88900;0
49020;-5600;88900;0
49050;-5600;89000;0
49100;-5600;89000;0
49120;-5600;89000;0
49180;-5600;89100;0
49200;-5600;89100;0
49250;-5700;89100;0
49280;-5700;89100;0
49300;-5700;89200;0
49330;-5700;89200;0
49360;-5700;89200;0
49380;-5700;89200;0
49410;-5800;89200;0
49460;-5800;89300;0
49480;-5800;89300;0
49510;-5800;89300;0
49540;-5800;89300;0
49560;-5800;89300;0
49590;-5900;89400;0
49610;-5900;89400;0
49640;-5900;89400;0
49670;-5900;89400;0
49700;-5900;89400;0
49750;-5900;89400;0
49780;-6000;89500;0
49830;-6000;89500;0
49860;-6000;89500;0
49890;-6000;89500;0
49920;-6000;89500;0
49950;-6100;89600;0
50010;-6100;89600;0
50040;-6100;89600;0
50070;-6100;89600;0
50100;-6100;89600;0
50120;-6200;89600;0
50150;-6200;89700;0
50180;-6200;89700;0
50200;-6200;89700;0
50230;-6200;89700;0
50260;-6300;89700;0
50280;-6300;89700;0
50310;-6300;89700;0
50330;-6300;89700;0
50360;-6300;89800;0
50390;-6300;89800;0
50410;-6400;89800;0
50440;-6400;89800;0
50460;-6400;89800;0
50490;-6400;89800;0
50510;-6400;89800;0
50540;-6500;89800;0
50560;-6500;89800;0
50590;-6500;89900;0
50610;-6500;89900;0
50640;-6500;89900;0
50690;-6600;89900;0
50710;-6600;89900;0
50740;-6600;89900;0
50760;-6600;89900;0
50790;-6700;89900;0
50810;-6700;89900;0
50830;-6700;89900;0
50880;-6700;90000;0
50910;-6800;90000;0
50930;-6800;90000;0
50960;-6800;90000;0
50980;-6800;90000;0
51030;-6800;90000;0
51060;-6900;90000;0
51100;-6900;90000;0
51120;-6900;90000;0
51140;-7000;90100;0
51160;-7000;90100;0
51190;-7000;90100;0
51210;-7000;90100;0
51230;-7000;90100;0
51250;-7100;90100;0
51270;-7100;90100;0
51290;-7100;90100;0
51320;-7100;90100;0
51340;-7200;90100;0
51360;-7200;90100;0
51380;-7200;90100;0
51400;-7200;90100;0
51420;-7200;90100;0
51450;-7300;90100;0
51470;-7300;90200;0
51490;-7300;90200;0
51530;-7300;90200;0
51550;-7400;90200;0
51580;-7400;90200;0
51600;-7400;90200;0
51620;-7400;90200;0
51640;-7400;90200;0
51660;-7500;90200;0
51710;-7500;90200;0
51730;-7500;90200;0
51750;-7500;90200;0
51770;-7600;90200;0
51810;-7600;90200;0
51840;-7600;90300;0
51880;-7700;90300;0
51900;-7700;90300;0
51940;-7700;90300;0
51970;-7800;90300;0
51990;-7800;90300;0
52010;-7800;90300;0
52030;-7800;90300;0
52050;-7800;90300;0
52070;-7900;90300;0
52100;-7900;90300;0
52120;-7900;90300;0
52160;-7900;90300;0
52180;-8000;90300;0
52230;-8000;90300;0
52250;-8000;90300;0
52270;-8100;90300;0
52290;-8100;90400;0
52310;-8100;90400;0
52340;-8100;90400;0
52360;-8100;90400;0
52380;-8200;90400;0
52400;-8200;90400;0
52420;-8200;90400;0
52440;-8200;90400;0
52490;-8300;90400;0
52510;-8300;90400;0
52530;-8300;90400;0
52550;-8300;90400;0
52600;-8400;90400;0
52620;-8400;90400;0
52640;-8400;90400;0
52660;-8400;90400;0
52680;-8500;90400;0
52700;-8500;90400;0
52730;-8500;90400;0
52770;-8500;90400;0
52790;-8600;90400;0
52830;-8600;90400;0
52860;-8600;90500;0
52880;-8700;90500;0
52900;-8700;90500;0
52920;-8700;90500;0
52940;-8700;90500;0
52960;-8700;90500;0
53010;-8800;90500;0
53030;-8800;90500;0
53070;-8800;90500;0
53090;-8900;90500;0
53120;-8900;90500;0
53140;-8900;90500;0
53160;-8900;90500;0
53180;-9000;90500;0
53200;-9000;90500;0
53220;-9000;90500;0
53250;-9000;90500;0
53290;-9000;90500;0
53310;-9100;90500;0
53330;-9100;90500;0
53350;-9100;90500;0
53370;-9100;90500;0
53400;-9200;90500;0
53420;-9200;90500;0
53460;-9200;90500;0
53480;-9300;90600;0
53500;-9300;90600;0
53530;-9300;90600;0
53550;-9300;90600;0
53570;-9300;90600;0
53590;-9400;90600;0
53630;-9400;90600;0
53650;-9400;90600;0
53680;-9400;90600;0
53700;-9500;90600;0
53720;-9500;90600;0
53740;-9500;90600;0
53760;-9500;90600;0
53810;-9600;90600;0
53830;-9600;90600;0
53850;-9600;90600;0
53870;-9600;90600;0
53910;-9700;90600;0
53930;-9700;90600;0
53960;-9700;90600;0
53980;-9700;90600;0
54000;-9800;90600;0
54030;-9800;90600;0
54050;-9800;90600;0
54100;-9800;90600;0
54120;-9900;90600;0
54170;-9900;90600;0
54190;-10000;90700;0
54220;-10000;90700;0
54250;-10000;90700;0
54300;-10000;90700;0
54320;-10100;90700;0
54380;-10100;90700;0
54410;-10200;90700;0
54460;-10200;90700;0
54490;-10200;90700;0
54550;-10300;90700;0
54580;-10300;90700;0
54640;-10400;90700;0
54670;-10400;90700;0
54730;-10400;90700;0
54760;-10500;90700;0
54820;-10500;90700;0
54850;-10600;90700;0
54920;-10600;90700;0
54950;-10700;90700;0
55020;-10700;90700;0
55050;-10800;90700;0
55120;-10800;90700;0
55150;-10900;90700;0
55220;-10900;90700;0
55260;-11000;90700;0
55330;-11000;90800;0
55370;-11100;90800;0
55440;-11100;90800;0
55480;-11200;90800;0
55550;-11300;90800;0
55590;-11300;90800;0
55670;-11400;90800;0
55710;-11400;90800;0
55750;-11500;90800;0
55790;-11500;90800;0
55830;-11600;90800;0
55870;-11600;90800;0
55910;-11600;90800;0
55950;-11700;90800;0
56030;-11700;90800;0
56070;-11800;90800;0
56110;-11800;90800;0
56150;-11900;90800;0
56190;-11900;90800;0
56240;-12000;90800;0
56280;-12000;90800;0
56320;-12000;90800;0
56360;-12100;90800;0
56410;-12100;90800;0
56450;-12200;90800;0
56490;-12200;90900;0
56530;-12300;90900;0
56580;-12300;90900;0
56620;-12300;90900;0
56660;-12400;90900;0
56710;-12400;90900;0
56750;-12500;90900;0
56800;-12500;90900;0
56840;-12600;90900;0
56880;-12600;90900;0
56930;-12600;90900;0
56970;-12700;90900;0
57020;-12700;90900;0
57110;-12800;90900;0
57160;-12900;90900;0
57200;-12900;90900;0
57250;-13000;90900;0
57300;-13000;90900;0
57350;-13000;90900;0
57390;-13100;90900;0
57440;-13100;90900;0
57490;-13200;90900;0
57580;-13200;90900;0
57630;-13300;90900;0
57680;-13400;90900;0
57730;-13400;90900;0
57780;-13500;90900;0
57820;-13500;90900;0
57870;-13600;90900;0
57920;-13600;90900;0
57970;-13700;90900;0
58020;-13700;90900;0
58070;-13800;90900;0
58120;-13800;90900;0
58170;-13900;90900;0
58220;-13900;90900;0
58270;-14000;90900;0
58320;-14000;90900;0
58370;-14100;90900;0
58420;-14100;90900;0
58530;-14200;90900;0
58580;-14300;90900;0
58680;-14300;90800;0
58730;-14400;90800;0
58780;-14500;90800;0
58840;-14500;90800;0
58940;-14600;90800;0
58990;-14700;90800;0
59040;-14700;90800;0
59100;-14800;90800;0
59150;-14800;90800;0
59200;-14900;90800;0
59250;-14900;90800;0
59360;-15000;90800;0
59410;-15100;90700;0
59460;-15100;90700;0
59520;-15200;90700;0
59570;-15200;90700;0
59620;-15300;90700;0
59680;-15300;90700;0
59730;-15400;90700;0
59780;-15400;90700;0
59890;-15500;90700;0
59950;-15600;90600;0
60000;-15600;90600;0
60050;-15700;90600;0
60110;-15700;90600;0
60220;-15800;90600;0
60270;-15900;90500;0
60330;-16000;90500;0
60380;-16000;90500;0
60440;-16100;90500;0
60550;-16100;90500;0
60600;-16200;90400;0
60660;-16300;90400;0
60710;-16300;90400;0
60820;-16400;90400;0
60880;-16500;90400;0
60990;-16500;90300;0
61050;-16600;90300;0
61160;-16700;90300;0
61220;-16800;90200;0
61330;-16800;90200;0
61390;-17000;90200;0
61500;-17000;90200;0
61560;-17100;90100;0
61680;-17200;90100;0
61730;-17300;90100;0
61790;-17300;90000;0
61850;-17400;90000;0
61910;-17400;90000;0
62030;-17500;90000;0
62090;-17600;89900;0
62200;-17600;89900;0
62260;-17700;89800;0
62320;-17800;89800;0
62380;-17800;89800;0
62440;-17900;89800;0
62500;-18000;89700;0
62560;-18000;89700;0
62620;-18100;89700;0
62740;-18100;89600;0
62800;-18200;89600;0
62920;-18300;89600;0
62980;-18400;89500;0
63040;-18400;89500;0
63100;-18500;89400;0
63230;-18500;89400;0
63290;-18600;89400;0
63410;-18700;89300;0
63470;-18800;89300;0
63530;-18800;89200;0
63590;-18900;89200;0
63720;-18900;89200;0
63780;-19000;89100;0
63840;-19100;89100;0
63900;-19200;89000;0
63960;-19200;89000;0
64020;-19300;89000;0
64090;-19300;88900;0
64150;-19400;88900;0
64210;-19400;88900;0
64270;-19500;88800;0
64340;-19500;88800;0
64400;-19600;88700;0
64460;-19600;88700;0
64520;-19700;88700;0
64590;-19700;88600;0
64650;-19800;88600;0
64770;-19800;88600;0
64840;-19900;88500;0
64900;-19900;88400;0
65030;-20000;88400;0
65090;-20100;88300;0
65150;-20100;88300;0
65280;-20200;88300;0
65340;-20300;88200;0
65400;-20300;88100;0
65470;-20400;88100;0
65530;-20400;88000;0
65660;-20500;88000;0
65720;-20600;87900;0
65780;-20600;87900;0
65910;-20700;87800;0
65970;-20800;87800;0
66100;-20800;87700;0
66160;-20900;87600;0
66290;-20900;87600;0
66350;-21000;87500;0
66480;-21100;87500;0
66550;-21200;87400;0
66670;-21200;87300;0
66740;-21300;87200;0
66860;-21300;87200;0
66930;-21400;87100;0
67060;-21500;87000;0
67120;-21500;86900;0
67250;-21600;86900;0
67310;-21700;86800;0
67380;-21700;86800;0
67440;-21800;86700;0
67510;-21800;86700;0
67640;-21800;86600;0
67700;-21900;86500;0
67830;-22000;86500;0
67900;-22000;86400;0
68030;-22100;86300;0
68090;-22200;86200;0
68220;-22200;86200;0
68290;-22300;86100;0
68360;-22300;86000;0
68420;-22400;86000;0
68490;-22400;85900;0
68550;-22400;85900;0
68620;-22500;85800;0
68750;-22500;85800;0
68820;-22600;85600;0
68890;-22600;85600;0
68950;-22700;85500;0
69020;-22700;85500;0
69080;-22800;85400;0
69150;-22800;85400;0
69280;-22800;85300;0
69350;-22900;85200;0
69480;-22900;85200;0
69550;-23000;85100;0
69680;-23100;85000;0
69750;-23100;84900;0
69890;-23200;84800;0
69950;-23200;84700;0
70090;-23300;84700;0
70150;-23400;84600;0
70290;-23400;84500;0
70360;-23500;84400;0
70490;-23500;84300;0
70560;-23600;84200;0
70630;-23600;84200;0
70700;-23700;84100;0
70770;-23700;84000;0
70840;-23700;84000;0
70900;-23800;83900;0
70970;-23800;83900;0
71040;-23800;83800;0
71110;-23900;83800;0
71180;-23900;83700;0
71250;-24000;83600;0
71390;-24000;83600;0
71460;-24100;83500;0
71600;-24100;83400;0
71670;-24200;83300;0
71740;-24200;83200;0
71810;-24300;83200;0
71880;-24300;83100;0
71950;-24300;83100;0
72020;-24400;83000;0
72090;-24400;82900;0
72160;-24400;82900;0
72230;-24500;82800;0
72380;-24500;82800;0
72450;-24600;82600;0
72590;-24600;82600;0
72660;-24700;82500;0
72740;-24800;82400;0
72810;-24800;82300;0
72880;-24800;82300;0
72950;-24900;82200;0
73030;-24900;82100;0
73100;-24900;82100;0
73170;-25000;82000;0
73320;-25000;82000;0
73390;-25100;81800;0
73460;-25100;81800;0
73540;-25200;81700;0
73610;-25200;81700;0
73690;-25300;81600;0
73760;-25300;81500;0
73910;-25300;81500;0
73980;-25400;81300;0
74060;-25500;81300;0
74130;-25500;81200;0
74210;-25500;81200;0
74280;-25600;81100;0
74360;-25600;81000;0
74430;-25700;81000;0
74580;-25700;80900;0
74660;-25800;80800;0
74740;-25800;80700;0
74810;-25900;80600;0
74890;-25900;80600;0
74960;-25900;80500;0
75040;-26000;80400;0
75120;-26000;80400;0
75190;-26100;80300;0
75270;-26100;80300;0
75350;-26100;80200;0
75420;-26200;80100;0
75580;-26200;80100;0
75660;-26300;79900;0
75810;-26400;79900;0
75890;-26400;79700;0
76040;-26500;79700;0
76120;-26600;79500;0
76200;-26600;79500;0
76280;-26600;79400;0
76360;-26700;79300;0
76440;-26700;79300;0
76510;-26800;79200;0
76590;-26800;79100;0
76750;-26900;79100;0
76830;-26900;78900;0
76910;-27000;78900;0
76990;-27000;78800;0
77070;-27100;78700;0
77150;-27100;78700;0
77230;-27100;78600;0
77390;-27200;78500;0
77470;-27300;78400;0
77550;-27300;78300;0
77630;-27400;78300;0
77710;-27400;78200;0
77790;-27400;78100;0
77870;-27500;78100;0
78030;-27500;78000;0
78110;-27600;77900;0
78190;-27700;77800;0
78270;-27700;77700;0
78430;-27700;77700;0
78510;-27800;77500;0
78590;-27900;77400;0
78670;-27900;77400;0
78760;-28000;77300;0
78920;-28000;77200;0
79000;-28100;77100;0
79160;-28100;77000;0
79250;-28200;76900;0
79330;-28300;76800;0
79410;-28300;76800;0
79490;-28400;76700;0
79580;-28400;76600;0
79740;-28400;76500;0
79820;-28500;76400;0
79990;-28600;76300;0
80070;-28700;76200;0
80240;-28700;76100;0
80320;-28800;76000;0
80490;-28800;75900;0
80570;-28900;75800;0
80740;-29000;75700;0
80820;-29100;75600;0
80990;-29100;75500;0
81070;-29200;75400;0
81240;-29200;75300;0
81320;-29300;75100;0
81410;-29400;75100;0
81490;-29400;75000;0
81660;-29500;74900;0
81740;-29500;74800;0
81830;-29600;74700;0
81910;-29600;74600;0
82000;-29700;74600;0
82080;-29700;74500;0
82170;-29800;74400;0
82250;-29800;74400;0
82330;-29900;74300;0
82420;-29900;74200;0
82500;-30000;74100;0
82590;-30000;74100;0
82670;-30000;74000;0
82760;-30100;73900;0
82840;-30100;73900;0
83010;-30200;73800;0
83100;-30300;73600;0
83190;-30300;73600;0
83270;-30400;73500;0
83440;-30400;73400;0
83530;-30500;73300;0
83700;-30500;73200;0
