514990;54300;64300
515000;54300;64300
515010;54300;64400
515020;54300;64400
515030;54300;64400
515050;54300;64400
515060;54300;64400
515070;54300;64400
515080;54300;64400
515100;54300;64400
515110;54300;64500
515120;54300;64500
515130;54300;64500
515140;54300;64500
515160;54300;64500
515170;54300;64500
515180;54300;64500
515200;54300;64500
515210;54300;64600
515220;54300;64600
515230;54300;64600
515250;54300;64600
515260;54300;64600
515270;54300;64600
515290;54300;64600
515300;54300;64700
515310;54300;64700
515330;54300;64700
515340;54300;64700
515350;54300;64700
515370;54300;64700
515380;54300;64700
515400;54300;64700
515410;54300;64800
515420;54300;64800
515440;54300;64800
515450;54300;64800
515470;54300;64800
515480;54300;64800
515490;54300;64800
515510;54300;64900
515520;54300;64900
515540;54300;64900
515550;54300;64900
515570;54300;64900
515580;54300;64900
515600;54300;65000
515610;54300;65000
515630;54300;65000
515640;54300;65000
515650;54300;65000
515670;54300;65000
515680;54300;65000
515700;54300;65100
515720;54300;65100
515730;54300;65100
515750;54300;65100
515760;54300;65100
515780;54300;65100
515790;54300;65200
515810;54300;65200
515820;54300;65200
515840;54300;65200
515850;54300;65200
515870;54300;65200
515890;54300;65200
515900;54300;65300
515920;54300;65300
515930;54300;65300
515950;54300;65300
515970;54300;65300
515980;54300;65300
516000;54300;65400
516020;54300;65400
516030;54300;65400
516050;54300;65400
516070;54300;65400
516080;54300;65400
516100;54300;65500
516120;54300;65500
516130;54300;65500
516150;54300;65500
516170;54300;65500
516180;54300;65500
516200;54300;65600
516220;54300;65600
516230;54300;65600
516250;54300;65600
516270;54300;65600
516290;54300;65600
516300;54300;65700
516320;54300;65700
516340;54300;65700
516360;54300;65700
516380;54300;65700
516390;54300;65800
516410;54300;65800
516430;54300;65800
516450;54300;65800
516460;54300;65800
516480;54300;65800
516500;54300;65900
516520;54300;65900
516540;54300;65900
516560;54300;65900
516570;54300;65900
516590;54300;66000
516610;54300;66000
516630;54300;66000
516650;54300;66000
516670;54300;66000
516690;54300;66100
516710;54300;66100
516730;54300;66100
516740;54300;66100
516760;54300;66100
516780;54300;66100
516800;54300;66200
516820;54300;66200
516840;54300;66200
516860;54300;66200
516880;54300;66200
516900;54300;66300
516920;54300;66300
516940;54300;66300
516960;54300;66300
516980;54300;66300
517000;54300;66400
517020;54300;66400
517040;54300;66400
517060;54300;66400
517080;54300;66400
517100;54300;66500
517120;54300;66500
517140;54300;66500
517160;54300;66500
517180;54300;66500
517200;54300;66600
517220;54300;66600
517250;54300;66600
517270;54300;66600
517290;54300;66700
517310;54300;66700
517330;54300;66700
517350;54300;66700
517370;54300;66700
517390;54300;66800
517420;54300;66800
517440;54300;66800
517460;54300;66800
517480;54300;66800
517500;54300;66900
517520;54300;66900
517550;54300;66900
517570;54300;66900
517590;54300;67000
517610;54300;67000
517630;54300;67000
517660;54300;67000
517680;54300;67000
517700;54300;67100
517720;54300;67100
517750;54300;67100
517770;54300;67100
517790;54300;67200
517840;54300;67200
517860;54300;67200
517880;54300;67300
517910;54300;67300
517930;54300;67300
517950;54300;67300
517980;54300;67300
518000;54300;67400
518020;54400;67400
518050;54400;67400
518070;54400;67400
518090;54400;67500
518120;54400;67500
518140;54400;67500
518170;54400;67500
518190;54400;67600
518210;54400;67600
518240;54400;67600
518260;54400;67600
518290;54400;67700
518310;54400;67700
518330;54400;67700
518360;54400;67700
518380;54400;67700
518410;54400;67800
518430;54400;67800
518460;54400;67800
518480;54400;67800
518510;54400;67900
518530;54400;67900
518560;54400;67900
518580;54400;67900
518610;54400;68000
518630;54400;68000
518660;54400;68000
518680;54400;68000
518710;54400;68100
518740;54400;68100
518760;54400;68100
518790;54400;68200
518810;54400;68200
518840;54400;68200
518860;54400;68200
518890;54400;68300
518910;54400;68300
518940;54400;68300
518960;54400;68300
518990;54400;68400
519010;54400;68400
519040;54400;68400
519060;54400;68400
519090;54400;68500
519110;54400;68500
519140;54400;68500
519160;54400;68500
519190;54400;68600
519210;54500;68600
519240;54500;68600
519260;54500;68600
519290;54500;68700
519310;54500;68700
519340;54500;68700
519360;54500;68700
519390;54500;68800
519410;54500;68800
519430;54500;68800
519460;54500;68800
519480;54500;68800
519510;54500;68900
519530;54500;68900
519560;54500;68900
519580;54500;68900
519600;54500;69000
519630;54500;69000
519650;54500;69000
519670;54500;69000
519700;54500;69100
519720;54500;69100
519750;54500;69100
519770;54500;69100
519790;54500;69200
519820;54500;69200
519840;54500;69200
519860;54500;69200
519890;54500;69300
519910;54500;69300
519930;54500;69300
519960;54500;69300
519980;54500;69300
520000;54500;69400
520030;54500;69400
520050;54500;69400
520070;54500;69400
520090;54500;69500
520120;54500;69500
520140;54500;69500
520210;54500;69500
520230;54500;69500
520250;54500;69600
520280;54500;69600
520300;54600;69600
520320;54600;69600
520350;54600;69700
520370;54600;69700
520390;54600;69700
520420;54600;69700
520440;54600;69700
520460;54600;69800
520480;54600;69800
520510;54600;69800
520530;54600;69800
520550;54600;69900
520570;54600;69900
520600;54600;69900
520620;54600;69900
520640;54600;69900
520660;54600;70000
520680;54600;70000
520710;54600;70000
520730;54600;70000
520750;54600;70000
520770;54600;70100
520790;54600;70100
520820;54600;70100
520840;54600;70100
520860;54600;70200
520880;54600;70200
520900;54600;70200
520920;54600;70200
520950;54600;70200
520970;54600;70300
520990;54600;70300
521010;54600;70300
521030;54600;70300
521050;54600;70300
521070;54600;70400
521100;54600;70400
521120;54600;70400
521140;54600;70400
521160;54600;70400
521180;54600;70500
521200;54600;70500
521220;54600;70500
521240;54600;70500
521260;54600;70500
521280;54600;70600
521310;54600;70600
521330;54600;70600
521360;54600;70600
521390;54600;70600
521420;54600;70700
521450;54600;70700
521480;54600;70700
521510;54600;70700
521530;54600;70700
521560;54600;70800
521590;54600;70800
521620;54600;70800
521650;54600;70800
521680;54600;70800
521700;54600;70900
521730;54600;70900
521760;54600;70900
521790;54600;70900
521820;54600;70900
521850;54600;71000
521870;54600;71000
521900;54600;71000
521930;54600;71000
521960;54600;71000
521990;54600;71100
522020;54600;71100
522040;54600;71100
522070;54600;71100
522100;54600;71100
522130;54600;71200
522160;54600;71200
522190;54600;71200
522210;54600;71200
522240;54600;71200
522270;54600;71200
522300;54600;71300
522330;54600;71300
522360;54600;71300
522390;54500;71300
522420;54500;71300
522440;54500;71400
522470;54500;71400
522500;54500;71400
522530;54500;71400
522560;54500;71400
522590;54500;71500
522620;54500;71500
522650;54500;71500
522680;54500;71500
522710;54500;71500
522740;54500;71500
522770;54500;71600
522800;54500;71600
522840;54500;71600
522870;54500;71600
522900;54500;71600
522940;54500;71700
522970;54400;71700
523000;54400;71700
523030;54400;71700
523070;54400;71700
523100;54400;71700
523130;54400;71800
523170;54400;71800
523200;54400;71800
523230;54400;71800
523260;54400;71800
523300;54400;71800
523330;54400;71900
523360;54400;71900
523390;54300;71900
523420;54300;71900
523460;54300;71900
523490;54300;72000
523520;54300;72000
523550;54300;72000
523580;54300;72000
523610;54300;72000
523650;54300;72000
523680;54300;72000
523710;54300;72100
523740;54300;72100
523770;54200;72100
523800;54200;72100
523830;54200;72100
523860;54200;72100
523890;54200;72200
523930;54200;72200
523960;54200;72200
523990;54200;72200
524020;54200;72200
524050;54200;72200
524080;54200;72200
524110;54100;72300
524140;54100;72300
524170;54100;72300
524200;54100;72300
524230;54100;72300
524260;54100;72300
524290;54100;72300
524320;54100;72400
524350;54100;72400
524380;54100;72400
524410;54000;72400
524440;54000;72400
524470;54000;72400
524490;54000;72400
524520;54000;72400
524550;54000;72500
524580;54000;72500
524600;54000;72500
524630;54000;72500
524660;53900;72500
524690;53900;72500
524710;53900;72500
524740;53900;72500
524770;53900;72600
524790;53900;72600
524820;53900;72600
524850;53900;72600
524870;53900;72600
524900;53800;72600
524930;53800;72600
524950;53800;72600
524980;53800;72700
525010;53800;72700
525030;53800;72700
525060;53800;72700
525090;53800;72700
525110;53800;72700
525140;53700;72700
525160;53700;72700
525190;53700;72700
525220;53700;72800
525240;53700;72800
525270;53700;72800
525290;53700;72800
525320;53700;72800
525350;53600;72800
525370;53600;72800
525400;53600;72800
525420;53600;72800
525450;53600;72800
525470;53600;72900
525500;53600;72900
525530;53600;72900
525550;53500;72900
525580;53500;72900
525600;53500;72900
525630;53500;72900
525660;53500;72900
525680;53500;72900
525710;53500;72900
525730;53500;73000
525760;53400;73000
525780;53400;73000
525810;53400;73000
525840;53400;73000
525860;53400;73000
525890;53400;73000
525920;53400;73000
525940;53400;73000
525970;53300;73000
525990;53300;73000
526010;53300;73100
526030;53300;73100
526050;53300;73100
526070;53300;73100
526090;53300;73100
526110;53200;73100
526130;53200;73100
526150;53200;73100
526170;53200;73100
526200;53200;73100
526220;53200;73100
526240;53200;73100
526260;53100;73200
526280;53100;73200
526300;53100;73200
526320;53100;73200
526340;53100;73200
526360;53100;73200
526380;53000;73200
526400;53000;73200
526430;53000;73200
526450;53000;73200
526470;53000;73200
526490;53000;73300
526510;52900;73300
526530;52900;73300
526550;52900;73300
526580;52900;73300
526600;52900;73300
526620;52900;73300
526640;52800;73300
526660;52800;73300
526690;52800;73300
526710;52800;73300
526730;52800;73300
526750;52800;73300
526780;52700;73400
526800;52700;73400
526820;52700;73400
526850;52700;73400
526870;52700;73400
526890;52700;73400
526910;52600;73400
526940;52600;73400
526960;52600;73400
526980;52600;73400
527010;52600;73400
527030;52500;73400
527060;52500;73400
527080;52500;73500
527100;52500;73500
527130;52500;73500
527150;52500;73500
527170;52400;73500
527200;52400;73500
527220;52400;73500
527240;52400;73500
527260;52400;73500
527290;52300;73500
527310;52300;73500
527330;52300;73500
527350;52300;73500
527380;52300;73600
527400;52200;73600
527420;52200;73600
527450;52200;73600
527470;52200;73600
527490;52200;73600
527520;52100;73600
527540;52100;73600
527570;52100;73600
527590;52100;73600
527610;52100;73600
527640;52000;73600
527660;52000;73600
527690;52000;73600
527710;52000;73700
527740;51900;73700
527760;51900;73700
527780;51900;73700
527810;51900;73700
527830;51900;73700
527860;51800;73700
527890;51800;73700
527910;51800;73700
527940;51800;73700
527960;51700;73700
527990;51700;73700
528010;51700;73700
528040;51700;73700
528060;51600;73800
528090;51600;73800
528120;51600;73800
528140;51600;73800
528170;51600;73800
528200;51500;73800
528220;51500;73800
528250;51500;73800
528280;51500;73800
528300;51400;73800
528330;51400;73800
528360;51400;73800
528380;51400;73800
528410;51300;73800
528440;51300;73800
528470;51300;73900
528490;51300;73900
528520;51200;73900
528550;51200;73900
528580;51200;73900
528610;51200;73900
528630;51100;73900
528660;51100;73900
528690;51100;73900
528720;51100;73900
528750;51000;73900
528780;51000;73900
528800;51000;73900
528830;51000;73900
528860;50900;73900
528890;50900;74000
528920;50900;74000
528950;50800;74000
528980;50800;74000
529010;50800;74000
529040;50800;74000
529070;50700;74000
529100;50700;74000
529130;50700;74000
529160;50700;74000
529190;50600;74000
529220;50600;74000
529250;50600;74000
529280;50500;74000
529310;50500;74000
529340;50500;74000
529370;50500;74100
529390;50400;74100
529420;50400;74100
529450;50400;74100
529480;50300;74100
529510;50300;74100
529540;50300;74100
529580;50300;74100
529610;50200;74100
529640;50200;74100
529670;50200;74100
529700;50100;74100
529730;50100;74100
529760;50100;74100
529790;50100;74100
529820;50000;74100
529850;50000;74100
529880;50000;74200
529910;49900;74200
529950;49900;74200
529980;49900;74200
530010;49800;74200
530070;49800;74200
530110;49700;74200
530140;49700;74200
530170;49700;74200
530200;49700;74200
530240;49600;74200
530270;49600;74200
530340;49600;74200
530370;49500;74200
530400;49500;74200
530430;49400;74300
530470;49400;74300
530500;49400;74300
530530;49300;74300
530560;49300;74300
530600;49300;74300
530630;49200;74300
530660;49200;74300
530700;49200;74300
530730;49100;74300
530760;49100;74300
530800;49100;74300
530830;49100;74300
530860;49000;74300
530900;49000;74300
530930;49000;74300
530960;48900;74300
531000;48900;74400
531030;48900;74400
531060;48800;74400
531100;48800;74400
531130;48800;74400
531160;48700;74400
531200;48700;74400
531230;48700;74400
531260;48600;74400
531300;48600;74400
531330;48600;74400
531360;48500;74400
531400;48500;74400
531430;48500;74400
531460;48400;74400
531500;48400;74400
531530;48400;74400
531560;48300;74400
531600;48300;74500
531630;48300;74500
531660;48200;74500
531700;48200;74500
531730;48200;74500
531760;48100;74500
531800;48100;74500
531830;48100;74500
531860;48000;74500
531890;48000;74500
531930;48000;74500
531960;47900;74500
531990;47900;74500
532030;47900;74500
532060;47900;74500
532090;47800;74500
532120;47800;74500
532160;47800;74500
532190;47700;74500
532220;47700;74600
532260;47700;74600
532290;47600;74600
532320;47600;74600
532350;47600;74600
532390;47500;74600
532420;47500;74600
532450;47500;74600
532490;47400;74600
532520;47400;74600
532550;47400;74600
532580;47300;74600
532620;47300;74600
532650;47300;74600
532680;47200;74600
532720;47200;74600
532750;47200;74600
532780;47200;74600
532810;47100;74600
532850;47100;74700
532880;47100;74700
532910;47000;74700
532940;47000;74700
532970;47000;74700
533010;46900;74700
533040;46900;74700
533070;46900;74700
533100;46800;74700
533140;46800;74700
533170;46800;74700
533230;46700;74700
533260;46700;74700
533290;46600;74700
533330;46600;74700
533360;46600;74700
533390;46600;74700
533420;46500;74800
533450;46500;74800
533480;46500;74800
533510;46400;74800
533550;46400;74800
533580;46400;74800
533610;46300;74800
533640;46300;74800
533670;46300;74800
533700;46200;74800
533730;46200;74800
533760;46200;74800
533790;46200;74800
533820;46100;74800
533850;46100;74800
533880;46100;74800
533910;46000;74800
533940;46000;74800
533970;46000;74800
534000;45900;74800
534030;45900;74900
534060;45900;74900
534090;45900;74900
534120;45800;74900
534150;45800;74900
534180;45800;74900
534210;45700;74900
534270;45700;74900
534300;45700;74900
534330;45600;74900
534360;45600;74900
534390;45600;74900
534420;45500;74900
534450;45500;74900
534480;45500;74900
534510;45500;74900
534540;45400;74900
534570;45400;74900
534600;45400;74900
534630;45300;74900
534660;45300;75000
534690;45300;75000
534720;45200;75000
534750;45200;75000
534780;45200;75000
534810;45200;75000
534840;45100;75000
534870;45100;75000
534900;45100;75000
534930;45000;75000
534960;45000;75000
534990;45000;75000
535020;44900;75000
535050;44900;75000
535110;44900;75000
535140;44800;75000
535200;44800;75000
535230;44700;75000
535260;44700;75100
535290;44700;75100
535320;44600;75100
535350;44600;75100
535380;44600;75100
535420;44600;75100
535450;44500;75100
535480;44500;75100
535510;44500;75100
535540;44400;75100
535570;44400;75100
535600;44400;75100
535630;44300;75100
535670;44300;75100
535700;44300;75100
535730;44200;75100
535760;44200;75100
535790;44200;75100
535820;44200;75100
535860;44100;75100
535890;44100;75200
535920;44100;75200
535950;44000;75200
535980;44000;75200
536020;44000;75200
536050;43900;75200
536080;43900;75200
536110;43900;75200
536140;43800;75200
536180;43800;75200
536210;43800;75200
536240;43700;75200
536270;43700;75200
536310;43700;75200
536340;43600;75200
536370;43600;75200
536410;43600;75200
536440;43600;75200
536470;43500;75200
536500;43500;75300
536540;43500;75300
536570;43400;75300
536630;43400;75300
536670;43300;75300
536700;43300;75300
536730;43300;75300
536760;43200;75300
536800;43200;75300
536830;43200;75300
536860;43100;75300
536890;43100;75300
536930;43100;75300
536960;43000;75300
536990;43000;75300
537060;43000;75300
537090;42900;75400
537120;42900;75400
537190;42800;75400
537220;42800;75400
537260;42700;75400
537290;42700;75400
537320;42700;75400
537350;42600;75400
537420;42600;75400
537450;42600;75400
537490;42500;75400
537550;42500;75400
537590;42400;75400
537620;42400;75500
537650;42400;75500
537690;42300;75500
537720;42300;75500
537750;42300;75500
537790;42200;75500
537820;42200;75500
537850;42200;75500
537880;42100;75500
537920;42100;75500
537950;42100;75500
537980;42000;75500
538020;42000;75500
538050;42000;75500
538080;41900;75500
538120;41900;75500
538150;41900;75500
538180;41800;75500
538220;41800;75600
538250;41800;75600
538280;41700;75600
538320;41700;75600
538350;41700;75600
538420;41600;75600
538450;41600;75600
538520;41500;75600
538550;41500;75600
538620;41400;75600
538650;41400;75600
538690;41300;75600
538720;41300;75600
538750;41300;75600
538790;41200;75700
538820;41200;75700
538860;41200;75700
538890;41100;75700
538920;41100;75700
538960;41100;75700
538990;41000;75700
539030;41000;75700
539060;41000;75700
539100;40900;75700
539130;40900;75700
539170;40900;75700
539200;40800;75700
539240;40800;75700
539280;40800;75700
539310;40700;75700
539380;40700;75700
539420;40600;75800
539450;40600;75800
539490;40500;75800
539530;40500;75800
539560;40500;75800
539600;40400;75800
539630;40400;75800
539670;40400;75800
539710;40300;75800
539740;40300;75800
539780;40300;75800
539820;40200;75800
539890;40200;75800
539930;40100;75800
539960;40100;75800
540030;40000;75800
540070;40000;75900
540110;39900;75900
540140;39900;75900
540220;39900;75900
540250;39800;75900
540290;39800;75900
540360;39700;75900
540400;39700;75900
540440;39600;75900
540510;39600;75900
540550;39500;75900
540580;39500;75900
540620;39400;75900
540690;39400;76000
540730;39300;76000
540770;39300;76000
540840;39300;76000
540880;39200;76000
540910;39100;76000
540950;39100;76000
541020;39100;76000
541060;39000;76000
541100;39000;76000
541130;38900;76000
